input,subject,subject_type,data/object,relation,object,object_type
1.基于表示学习的结构化语义查询表示学习在结构化语义查询的应用主要是可以有效、高速地进行近似语义搜索。,表示学习,知识表示,data,作用,可以有效、高速地进行近似语义搜索,语义搜索
1.基于表示学习的结构化语义查询表示学习在结构化语义查询的应用主要是可以有效、高速地进行近似语义搜索。,结构化语义查询,语义搜索,data,方法,基于表示学习的结构化语义查询表示学习在结构化语义查询的应用主要是可以有效、高速地进行近似语义搜索,描述
如图7-13所示[22]，初始的结构化查询可以看作是一个查询图，虽然查询图中的查询目标在数据层中不存在，但可以基于查询图，利用翻译机制等表示学习算子计算出其在向量空间中的坐标（如图7-13中点A所示），进而通过最近邻搜索找到近似结果（如图7-13中点B所示），该近似结果很可能接近用户的初始查询意图。,结构化查询,知识表示,data,方法,可以看作是一个查询图,知识表示
如图7-13所示[22]，初始的结构化查询可以看作是一个查询图，虽然查询图中的查询目标在数据层中不存在，但可以基于查询图，利用翻译机制等表示学习算子计算出其在向量空间中的坐标（如图7-13中点A所示），进而通过最近邻搜索找到近似结果（如图7-13中点B所示），该近似结果很可能接近用户的初始查询意图。,查询图,知识表示,data,目标,查询图中的查询目标在数据层中不存在，但可以基于查询图，利用翻译机制等表示学习算子计算出其在向量空间中的坐标（如图7-13中点A所示），进而通过最近邻搜索找到近似结果（如图7-13中点B所示），该近似结果很可能接近用户的初始查询意图,描述
如图7-13所示[22]，初始的结构化查询可以看作是一个查询图，虽然查询图中的查询目标在数据层中不存在，但可以基于查询图，利用翻译机制等表示学习算子计算出其在向量空间中的坐标（如图7-13中点A所示），进而通过最近邻搜索找到近似结果（如图7-13中点B所示），该近似结果很可能接近用户的初始查询意图。,查询图,知识表示,data,方法,利用翻译机制等表示学习算子计算出其在向量空间中的坐标,知识表示
如图7-13所示[22]，初始的结构化查询可以看作是一个查询图，虽然查询图中的查询目标在数据层中不存在，但可以基于查询图，利用翻译机制等表示学习算子计算出其在向量空间中的坐标（如图7-13中点A所示），进而通过最近邻搜索找到近似结果（如图7-13中点B所示），该近似结果很可能接近用户的初始查询意图。,表示学习算子,知识表示,data,作用,利用翻译机制等表示学习算子计算出其在向量空间中的坐标,描述
如图7-13所示[22]，初始的结构化查询可以看作是一个查询图，虽然查询图中的查询目标在数据层中不存在，但可以基于查询图，利用翻译机制等表示学习算子计算出其在向量空间中的坐标（如图7-13中点A所示），进而通过最近邻搜索找到近似结果（如图7-13中点B所示），该近似结果很可能接近用户的初始查询意图。,表示学习算子,知识表示,data,方法,计算出其在向量空间中的坐标,知识表示
如图7-13所示[22]，初始的结构化查询可以看作是一个查询图，虽然查询图中的查询目标在数据层中不存在，但可以基于查询图，利用翻译机制等表示学习算子计算出其在向量空间中的坐标（如图7-13中点A所示），进而通过最近邻搜索找到近似结果（如图7-13中点B所示），该近似结果很可能接近用户的初始查询意图。,向量空间,知识表示,data,内容,计算出其在向量空间中的坐标,描述
如图7-13所示[22]，初始的结构化查询可以看作是一个查询图，虽然查询图中的查询目标在数据层中不存在，但可以基于查询图，利用翻译机制等表示学习算子计算出其在向量空间中的坐标（如图7-13中点A所示），进而通过最近邻搜索找到近似结果（如图7-13中点B所示），该近似结果很可能接近用户的初始查询意图。,最近邻搜索,语义搜索,data,作用,通过最近邻搜索找到近似结果,描述
如图7-13所示[22]，初始的结构化查询可以看作是一个查询图，虽然查询图中的查询目标在数据层中不存在，但可以基于查询图，利用翻译机制等表示学习算子计算出其在向量空间中的坐标（如图7-13中点A所示），进而通过最近邻搜索找到近似结果（如图7-13中点B所示），该近似结果很可能接近用户的初始查询意图。,最近邻搜索,语义搜索,data,方法,找到近似结果,语义搜索
图7-13基于表示学习的知识图谱结构化查询示意图2.基于表示学习的自然语言语义查询自然语言形式的语义查询的核心在于短语（phrase）到知识图谱上实体或边的映射，进而生成结构化的查询。,自然语言语义查询,语义搜索,data,方法,短语（phrase）到知识图谱上实体或边的映射，进而生成结构化的查询,语义搜索
图7-13基于表示学习的知识图谱结构化查询示意图2.基于表示学习的自然语言语义查询自然语言形式的语义查询的核心在于短语（phrase）到知识图谱上实体或边的映射，进而生成结构化的查询。,自然语言语义查询,语义搜索,object,包含,短语,知识抽取
图7-13基于表示学习的知识图谱结构化查询示意图2.基于表示学习的自然语言语义查询自然语言形式的语义查询的核心在于短语（phrase）到知识图谱上实体或边的映射，进而生成结构化的查询。,自然语言语义查询,语义搜索,object,包含,实体,知识图谱
图7-13基于表示学习的知识图谱结构化查询示意图2.基于表示学习的自然语言语义查询自然语言形式的语义查询的核心在于短语（phrase）到知识图谱上实体或边的映射，进而生成结构化的查询。,自然语言语义查询,语义搜索,object,包含,边,知识图谱
在映射的过程中，主要难点在于关系（实体之间的边或实体属性）歧义的消除和查询图的构建。,映射,知识融合,data,内容,关系（实体之间的边或实体属性）歧义的消除和查询图的构建,描述
在映射的过程中，主要难点在于关系（实体之间的边或实体属性）歧义的消除和查询图的构建。,关系,知识表示,data,内容,实体之间的边或实体属性,描述
图7-14基于表示学习的知识图谱自然语言语义查询示意图首先，在离线阶段，生成知识图谱的实值向量，并且将关系短语词典和知识图谱中的关系在向量空间中对齐。,知识图谱,知识图谱,data,内容,生成知识图谱的实值向量，并且将关系短语词典和知识图谱中的关系在向量空间中对齐,描述
图7-14基于表示学习的知识图谱自然语言语义查询示意图首先，在离线阶段，生成知识图谱的实值向量，并且将关系短语词典和知识图谱中的关系在向量空间中对齐。,知识图谱,知识图谱,data,方法,基于表示学习的知识图谱自然语言语义查询,语义搜索
图7-14基于表示学习的知识图谱自然语言语义查询示意图首先，在离线阶段，生成知识图谱的实值向量，并且将关系短语词典和知识图谱中的关系在向量空间中对齐。,关系短语词典,知识表示,data,方法,在向量空间中对齐,知识表示
在线上阶段，将首先通过关键字检索的方式发现知识图谱中和自然语言短语对应的候选实体和边的集合。,知识图谱,知识图谱,data,内容,和自然语言短语对应的候选实体和边的集合,知识表示
传统的语义搜索方法将对候选的实体和边进行消歧，容易出错；并且，在消歧后进行实体和边的组合，计算最优查询图，进而提交给查询引擎，效率较低。,语义搜索,语义搜索,data,方法,对候选的实体和边进行消歧，容易出错；并且，在消歧后进行实体和边的组合，计算最优查询图，进而提交给查询引擎，效率较低,描述
知识图谱的向量空间可以帮助模型省略消歧的过程，方法是将每一个候选实体集合中的实体平均实值向量作为查询图生成时的实体表示，进而并不需要某一个具体的实体向量。,向量空间,知识表示,data,方法,将每一个候选实体集合中的实体平均实值向量作为查询图生成时的实体表示,描述
以上两个案例在本质上是在传统语义搜索的数据和查询之间提供了全新的向量空间维度，进而利用实值向量计算的优势对查询进行改进。,向量空间维度,知识表示,data,作用,在传统语义搜索的数据和查询之间提供了全新的向量空间维度,描述
以上两个案例在本质上是在传统语义搜索的数据和查询之间提供了全新的向量空间维度，进而利用实值向量计算的优势对查询进行改进。,实值向量计算,知识推理,data,作用,利用实值向量计算的优势对查询进行改进,描述
以近似查询来说，基于表示学习的搜索可以在不修改初始查询的前提下直接返回近似结果，极大地提高近似查询的质量，为知识图谱近似查询提供了全新的思路。,表示学习,知识表示,data,作用,可以在不修改初始查询的前提下直接返回近似结果，极大地提高近似查询的质量，为知识图谱近似查询提供了全新的思路,描述
以近似查询来说，基于表示学习的搜索可以在不修改初始查询的前提下直接返回近似结果，极大地提高近似查询的质量，为知识图谱近似查询提供了全新的思路。,表示学习,知识表示,object,实现,知识图谱近似查询,语义搜索
以近似查询来说，基于表示学习的搜索可以在不修改初始查询的前提下直接返回近似结果，极大地提高近似查询的质量，为知识图谱近似查询提供了全新的思路。,知识图谱近似查询,语义搜索,data,作用,可以在不修改初始查询的前提下直接返回近似结果，极大地提高近似查询的质量，为知识图谱近似查询提供了全新的思路,描述
以近似查询来说，基于表示学习的搜索可以在不修改初始查询的前提下直接返回近似结果，极大地提高近似查询的质量，为知识图谱近似查询提供了全新的思路。,知识图谱近似查询,语义搜索,data,方法,基于表示学习的搜索可以在不修改初始查询的前提下直接返回近似结果，极大地提高近似查询的质量，为知识图谱近似查询提供了全新的思路,描述
值得一提的是，表示学习技术为知识图谱的语义搜索提供了新思路，但同时面临三项挑战，需要在实际使用中予以考虑：（1）最近邻搜索效率问题。,表示学习技术,知识表示,data,作用,为知识图谱的语义搜索提供了新思路,语义搜索
值得一提的是，表示学习技术为知识图谱的语义搜索提供了新思路，但同时面临三项挑战，需要在实际使用中予以考虑：（1）最近邻搜索效率问题。,表示学习技术,知识表示,data,缺点,面临三项挑战，需要在实际使用中予以考虑：（1）最近邻搜索效率问题,语义搜索
值得一提的是，表示学习技术为知识图谱的语义搜索提供了新思路，但同时面临三项挑战，需要在实际使用中予以考虑：（1）最近邻搜索效率问题。,表示学习技术,知识表示,object,实现,语义搜索,语义搜索
无论是近似查询，还是自然语言问答中的关系拓展和候选查询图构建，在向量空间中进行最近邻搜索存在维度灾难造成的效率问题。,最近邻搜索,语义搜索,data,缺点,存在维度灾难造成的效率问题,问题描述
在向量空间中利用基于链接预测的思想，对语义搜索的目标进行预估，但是当搜索目标受多个实体和关系共同约束时，需要考虑不同链接预测的结果进行叠加时的合取问题。,语义搜索,语义搜索,data,目标,进行预估,描述
在向量空间中利用基于链接预测的思想，对语义搜索的目标进行预估，但是当搜索目标受多个实体和关系共同约束时，需要考虑不同链接预测的结果进行叠加时的合取问题。,链接预测,知识推理,data,缺点,当搜索目标受多个实体和关系共同约束时，需要考虑不同链接预测的结果进行叠加时的合取问题,问题描述
表示学习技术可以让语义检索绕过对查询本身的修改拓展，直接得到近似结果，在提高效率和精度的同时又带来结果的可解释问题。,表示学习技术,知识表示,data,作用,让语义检索绕过对查询本身的修改拓展，直接得到近似结果，在提高效率和精度的同时又带来结果的可解释问题,描述
表示学习技术可以让语义检索绕过对查询本身的修改拓展，直接得到近似结果，在提高效率和精度的同时又带来结果的可解释问题。,表示学习技术,知识表示,data,缺点,带来结果的可解释问题,描述
该搜索引擎可以按照名称搜索实体、实体属性、多跳搜索以及搜索符合多对属性要求的实体。,实体属性,知识表示,data,内容,名称搜索实体、实体属性、多跳搜索以及搜索符合多对属性要求的实体,描述
该搜索引擎可以按照名称搜索实体、实体属性、多跳搜索以及搜索符合多对属性要求的实体。,多跳搜索,语义搜索,data,内容,名称搜索实体、实体属性、多跳搜索以及搜索符合多对属性要求的实体,描述
该搜索引擎可以按照名称搜索实体、实体属性、多跳搜索以及搜索符合多对属性要求的实体。,多跳搜索,语义搜索,data,作用,搜索符合多对属性要求的实体,语义搜索
该搜索引擎可以按照名称搜索实体、实体属性、多跳搜索以及搜索符合多对属性要求的实体。,多对属性要求的实体,语义搜索,data,内容,名称搜索实体、实体属性、多跳搜索以及搜索符合多对属性要求的实体,描述
该搜索引擎可以按照名称搜索实体、实体属性、多跳搜索以及搜索符合多对属性要求的实体。,该搜索引擎,搜索引擎,object,包含,实体属性,知识表示
该搜索引擎可以按照名称搜索实体、实体属性、多跳搜索以及搜索符合多对属性要求的实体。,该搜索引擎,搜索引擎,object,包含,多跳搜索,语义搜索
本实践的相关工具、实验数据及操作说明由OpenKG提供，地址为http://openkg.cn。,OpenKG,知识图谱项目,data,链接,http://openkg.cn,网址
7.5.1功能介绍1.实体搜索实体搜索即输入实体名称，返回该实体的知识卡片（实体在知识图谱中的所有属性和属性值），如图7-15所示。,实体搜索,语义搜索,data,内容,输入实体名称，返回该实体的知识卡片（实体在知识图谱中的所有属性和属性值）,功能描述
7.5.1功能介绍1.实体搜索实体搜索即输入实体名称，返回该实体的知识卡片（实体在知识图谱中的所有属性和属性值），如图7-15所示。,实体搜索,语义搜索,object,包含,知识卡片,知识表示
7.5.1功能介绍1.实体搜索实体搜索即输入实体名称，返回该实体的知识卡片（实体在知识图谱中的所有属性和属性值），如图7-15所示。,知识卡片,知识表示,data,内容,实体在知识图谱中的所有属性和属性值,描述
图7-15实体搜索功能示意图2.实体的属性搜索输入实体名称和一个属性名称，如果该实体存在该属性值，则返回该属性值，如图7-16所示。,实体搜索,语义搜索,data,内容,输入实体名称和一个属性名称，如果该实体存在该属性值，则返回该属性值，如图7-16所示,描述
图7-15实体搜索功能示意图2.实体的属性搜索输入实体名称和一个属性名称，如果该实体存在该属性值，则返回该属性值，如图7-16所示。,属性搜索,语义搜索,data,内容,输入实体名称和一个属性名称，如果该实体存在该属性值，则返回该属性值，如图7-16所示,描述
图7-16实体属性值搜索功能示意图3.多跳搜索多跳搜索可以输入多个属性，实现多跳搜索，即形如“姚明的女儿的母亲的身高”，其中“姚明：女儿”查询得到的是实体“姚明”的一个属性，但同时这个属性值也作为一个实体存在于数据集中，那么就可以接着对该实体继续查询其属性和值，如图7-17所示。,多跳搜索,语义搜索,data,内容,可以输入多个属性，实现多跳搜索，即形如“姚明的女儿的母亲的身高”，其中“姚明：女儿”查询得到的是实体“姚明”的一个属性，但同时这个属性值也作为一个实体存在于数据集中，那么就可以接着对该实体继续查询其属性和值,描述
图7-16实体属性值搜索功能示意图3.多跳搜索多跳搜索可以输入多个属性，实现多跳搜索，即形如“姚明的女儿的母亲的身高”，其中“姚明：女儿”查询得到的是实体“姚明”的一个属性，但同时这个属性值也作为一个实体存在于数据集中，那么就可以接着对该实体继续查询其属性和值，如图7-17所示。,多跳搜索,语义搜索,object,实现,多跳搜索,语义搜索
图7-17多跳搜索功能示意图4.按照多种属性条件检索实体输入多对[属性名opearotr属性值]，它们之间的关系可以是AND、OR、NOT，同时属性值是等于、大于、小于一个输入值，返回满足这些属性限制的实体。,属性条件检索,语义搜索,object,包含,实体,知识表示
