input	subject	subject_type	data/object	relation	object	object_type
论文中首先采用实体链接（Entity_Linking）定位话题词，再从与话题词相关的关系子集中寻找与问句含义匹配的关系，从而将问句解析成一个结构化的查询。	结构化查询	知识表示	data	作用	将问句解析成一个结构化的查询	功能描述
在基于语义解析的方法训练过程中，问答模型隐式地学习了标注数据中蕴涵的语法解析规律。	问答模型	知识问答	data	语法	隐式地学习了标注数据中蕴涵的语法解析规律	描述
在基于语义解析的方法训练过程中，问答模型隐式地学习了标注数据中蕴涵的语法解析规律。	语义解析	知识表示	data	方法	基于语义解析的方法训练过程	方法描述
基于信息检索的知识问答大致可分为两步：①通过粗粒度信息检索，在知识库中直接筛选出候选答案；②根据问句中抽取出的特征，对候选答案进行排序。	知识问答	知识问答	data	方法	基于信息检索的知识问答大致可分为两步：①通过粗粒度信息检索，在知识库中直接筛选出候选答案；②根据问句中抽取出的特征，对候选答案进行排序	描述
基于信息检索的知识问答大致可分为两步：①通过粗粒度信息检索，在知识库中直接筛选出候选答案；②根据问句中抽取出的特征，对候选答案进行排序。	知识问答	知识问答	object	包含	信息检索	语义搜索
基于信息检索的知识问答大致可分为两步：①通过粗粒度信息检索，在知识库中直接筛选出候选答案；②根据问句中抽取出的特征，对候选答案进行排序。	信息检索	语义搜索	data	作用	在知识库中直接筛选出候选答案	描述
[102]为了实现有效的信息检索式知识问答，学者们聚焦于如何让机器理解用户的问题，以及掌握问题与知识库间的匹配规律。	信息检索式知识问答	知识问答	data	内容	如何让机器理解用户的问题，以及掌握问题与知识库间的匹配规律	描述
[102]为了实现有效的信息检索式知识问答，学者们聚焦于如何让机器理解用户的问题，以及掌握问题与知识库间的匹配规律。	信息检索式知识问答	知识问答	data	目标	实现有效的信息检索式知识问答	描述
除上述两大流派外，有部分学者将知识问答问题看作是一个条件概率问题[105,106]，即是要求给定问句Q时，答案为α的概率P（A=α|Q），进而引入概率分解[9]或变分推理[107]的技巧，将目标概率分而治之。	知识问答	知识问答	data	内容	条件概率问题	知识表示
除上述两大流派外，有部分学者将知识问答问题看作是一个条件概率问题[105,106]，即是要求给定问句Q时，答案为α的概率P（A=α|Q），进而引入概率分解[9]或变分推理[107]的技巧，将目标概率分而治之。	知识问答	知识问答	data	内容	概率分解	知识推理
除上述两大流派外，有部分学者将知识问答问题看作是一个条件概率问题[105,106]，即是要求给定问句Q时，答案为α的概率P（A=α|Q），进而引入概率分解[9]或变分推理[107]的技巧，将目标概率分而治之。	知识问答	知识问答	data	内容	变分推理	知识推理
大部分已有的知识问答解决方案都停留在回答单知识点事实型问题上。	知识问答	知识问答	data	缺点	停留在回答单知识点事实型问题上	描述
二者几乎都把知识问答看作是话题词识别和关系检测两个子任务串行。	知识问答	知识问答	data	内容	话题词识别和关系检测两个子任务串行	描述
二者几乎都把知识问答看作是话题词识别和关系检测两个子任务串行。	知识问答	知识问答	object	由组成	话题词识别	知识抽取
二者几乎都把知识问答看作是话题词识别和关系检测两个子任务串行。	知识问答	知识问答	object	由组成	关系检测	知识抽取
1.6.3知识图谱与机器推理推理是指基于已知的事实或知识推断得出未知的事实或知识的过程。	机器推理	知识推理	data	内容	基于已知的事实或知识推断得出未知的事实或知识的过程	描述
典型的推理包括演绎推理（Deductive_Reasoning）、溯因推理Reasoning）、归纳推理（Inductive（Abductive_Reasoning）、类比推理（Analogical_Reasoning）等。	演绎推理	知识推理	data	英文名	Deductive_Reasoning	字符串
典型的推理包括演绎推理（Deductive_Reasoning）、溯因推理Reasoning）、归纳推理（Inductive（Abductive_Reasoning）、类比推理（Analogical_Reasoning）等。	溯因推理	知识推理	data	英文名	Abductive_Reasoning	字符串
典型的推理包括演绎推理（Deductive_Reasoning）、溯因推理Reasoning）、归纳推理（Inductive（Abductive_Reasoning）、类比推理（Analogical_Reasoning）等。	类比推理	知识推理	data	英文名	Analogical_Reasoning	字符串
典型的推理包括演绎推理（Deductive_Reasoning）、溯因推理Reasoning）、归纳推理（Inductive（Abductive_Reasoning）、类比推理（Analogical_Reasoning）等。	归纳推理	知识推理	data	内容	Inductive_Reasoning	英文术语
典型的推理包括演绎推理（Deductive_Reasoning）、溯因推理Reasoning）、归纳推理（Inductive（Abductive_Reasoning）、类比推理（Analogical_Reasoning）等。	典型的推理	知识推理	object	包含	演绎推理	知识推理
典型的推理包括演绎推理（Deductive_Reasoning）、溯因推理Reasoning）、归纳推理（Inductive（Abductive_Reasoning）、类比推理（Analogical_Reasoning）等。	典型的推理	知识推理	object	包含	溯因推理	知识推理
典型的推理包括演绎推理（Deductive_Reasoning）、溯因推理Reasoning）、归纳推理（Inductive（Abductive_Reasoning）、类比推理（Analogical_Reasoning）等。	典型的推理	知识推理	object	包含	归纳推理	知识推理
典型的推理包括演绎推理（Deductive_Reasoning）、溯因推理Reasoning）、归纳推理（Inductive（Abductive_Reasoning）、类比推理（Analogical_Reasoning）等。	典型的推理	知识推理	object	包含	类比推理	知识推理
在知识图谱中，推理主要用于对知识图谱进行补全（Knowledge_Base_Completion,KBC）和知识图谱质量的校验。	推理	知识推理	data	作用	对知识图谱进行补全（Knowledge_Base_Completion,KBC）和知识图谱质量的校验	知识推理
知识图谱中的知识可分为概念层和实体层。	知识图谱	知识图谱	data	内容	概念层和实体层	知识表示
知识图谱推理的任务是根据知识图谱中已有的知识推理出新的知识或识别出错误的知识。	知识图谱推理	知识推理	data	内容	根据知识图谱中已有的知识推理出新的知识或识别出错误的知识	描述
其中，概念层的推理主要包括概念之间的包含关系推理，实体层的推理主要包括链接预测与冲突检测，实体层与概念层之间的推理主要包括实例检测。	概念层的推理	知识推理	data	内容	概念之间的包含关系推理	知识推理
其中，概念层的推理主要包括概念之间的包含关系推理，实体层的推理主要包括链接预测与冲突检测，实体层与概念层之间的推理主要包括实例检测。	实体层的推理	知识推理	data	内容	链接预测与冲突检测	知识推理
其中，概念层的推理主要包括概念之间的包含关系推理，实体层的推理主要包括链接预测与冲突检测，实体层与概念层之间的推理主要包括实例检测。	实体层与概念层之间的推理	知识推理	data	内容	实例检测	知识推理
推理的方法主要包含基于规则的推理、基于分布式表示学习的推理、基于神经网络的推理以及混合推理。	推理的方法	知识推理	object	包含	基于规则的推理	知识推理
推理的方法主要包含基于规则的推理、基于分布式表示学习的推理、基于神经网络的推理以及混合推理。	推理的方法	知识推理	object	包含	基于分布式表示学习的推理	知识推理
推理的方法主要包含基于规则的推理、基于分布式表示学习的推理、基于神经网络的推理以及混合推理。	推理的方法	知识推理	object	包含	基于神经网络的推理	知识推理
推理的方法主要包含基于规则的推理、基于分布式表示学习的推理、基于神经网络的推理以及混合推理。	推理的方法	知识推理	object	包含	混合推理	知识推理
推理的方法主要包含基于规则的推理、基于分布式表示学习的推理、基于神经网络的推理以及混合推理。	基于规则的推理	知识推理	data	方法	基于规则的推理	知识推理
推理的方法主要包含基于规则的推理、基于分布式表示学习的推理、基于神经网络的推理以及混合推理。	基于分布式表示学习的推理	知识推理	data	方法	基于分布式表示学习的推理	知识推理
推理的方法主要包含基于规则的推理、基于分布式表示学习的推理、基于神经网络的推理以及混合推理。	基于神经网络的推理	知识推理	data	方法	基于神经网络的推理	知识推理
推理的方法主要包含基于规则的推理、基于分布式表示学习的推理、基于神经网络的推理以及混合推理。	混合推理	知识推理	data	方法	混合推理	知识推理
1.基于规则的推理基于规则的推理通过定义或学习知识中存在的规则进行推理。	基于规则的推理	知识推理	data	方法	通过定义或学习知识中存在的规则进行推理	描述
软逻辑规则即每条规则的真值为区间在0到1之间的概率，规则挖掘系统的结果多为软逻辑规则，其学习过程一般是基于规则中结论与条件的共现特征，典型方法有AMIE[110]等。	软逻辑规则	知识表示	data	被定义为	每条规则的真值为区间在0到1之间的概率	定义
软逻辑规则即每条规则的真值为区间在0到1之间的概率，规则挖掘系统的结果多为软逻辑规则，其学习过程一般是基于规则中结论与条件的共现特征，典型方法有AMIE[110]等。	规则挖掘系统	知识抽取	data	内容	结果多为软逻辑规则，其学习过程一般是基于规则中结论与条件的共现特征	描述
软逻辑规则即每条规则的真值为区间在0到1之间的概率，规则挖掘系统的结果多为软逻辑规则，其学习过程一般是基于规则中结论与条件的共现特征，典型方法有AMIE[110]等。	AMIE	知识抽取	data	内容	典型方法	描述
硬逻辑规则可写成知识图谱本体中的SWRL规则，然后通过如Pellet、Hermit等本体推理机进行推理。	硬逻辑规则	知识表示	data	方法	可写成知识图谱本体中的SWRL规则，然后通过如Pellet、Hermit等本体推理机进行推理	描述
硬逻辑规则可写成知识图谱本体中的SWRL规则，然后通过如Pellet、Hermit等本体推理机进行推理。	SWRL规则	知识表示	data	内容	可写成知识图谱本体中的SWRL规则	描述
硬逻辑规则可写成知识图谱本体中的SWRL规则，然后通过如Pellet、Hermit等本体推理机进行推理。	SWRL规则	知识表示	data	作用	可通过如Pellet、Hermit等本体推理机进行推理	描述
硬逻辑规则可写成知识图谱本体中的SWRL规则，然后通过如Pellet、Hermit等本体推理机进行推理。	SWRL规则	知识表示	object	实例	知识图谱本体	知识图谱
硬逻辑规则可写成知识图谱本体中的SWRL规则，然后通过如Pellet、Hermit等本体推理机进行推理。	本体推理机	知识推理	data	作用	进行推理	描述
硬逻辑规则可写成知识图谱本体中的SWRL规则，然后通过如Pellet、Hermit等本体推理机进行推理。	本体推理机	知识推理	object	包含	Pellet	知识推理
硬逻辑规则可写成知识图谱本体中的SWRL规则，然后通过如Pellet、Hermit等本体推理机进行推理。	本体推理机	知识推理	object	包含	Hermit	知识推理
硬逻辑规则可写成知识图谱本体中的SWRL规则，然后通过如Pellet、Hermit等本体推理机进行推理。	Pellet	知识推理	object	实例	本体推理机	知识推理
硬逻辑规则可写成知识图谱本体中的SWRL规则，然后通过如Pellet、Hermit等本体推理机进行推理。	Hermit	知识推理	object	实例	本体推理机	知识推理
硬逻辑规则可写成知识图谱本体中的SWRL规则，然后通过如Pellet、Hermit等本体推理机进行推理。	知识图谱本体	知识图谱	object	包含	SWRL规则	知识表示
规则推理在大型知识图谱上的效率受限于它的离散性，Cohen提出了一个可微的规则推理机TensorLog[111]。	可微的规则推理机	知识推理	data	英文名	TensorLog	知识图谱项目
规则推理在大型知识图谱上的效率受限于它的离散性，Cohen提出了一个可微的规则推理机TensorLog[111]。	规则推理	知识推理	data	方法	可微的规则推理机TensorLog	知识推理
规则推理在大型知识图谱上的效率受限于它的离散性，Cohen提出了一个可微的规则推理机TensorLog[111]。	规则推理	知识推理	data	缺点	在大型知识图谱上的效率受限于它的离散性	描述
规则推理在大型知识图谱上的效率受限于它的离散性，Cohen提出了一个可微的规则推理机TensorLog[111]。	TensorLog	知识图谱项目	object	实例	可微的规则推理机	知识推理
基于规则的推理方法最主要的优点是在通常情况下规则比较接近人思考问题时的推理过程，其推理结论可解释，所以对人比较友好。	基于规则的推理方法	知识推理	data	特点	在通常情况下规则比较接近人思考问题时的推理过程，其推理结论可解释，所以对人比较友好	描述
在知识图谱中已经沉淀的规则具有较好的演绎能力。	知识图谱	知识图谱	data	特点	已经沉淀的规则具有较好的演绎能力	描述
2.基于分布式表示学习的推理分布式表示学习的核心是将知识图谱映射到连续的向量空间中，并为知识图谱中的元素学习分布式表示为低维稠密的向量或矩阵。	分布式表示学习	知识表示	data	内容	将知识图谱映射到连续的向量空间中，并为知识图谱中的元素学习分布式表示为低维稠密的向量或矩阵	描述
2.基于分布式表示学习的推理分布式表示学习的核心是将知识图谱映射到连续的向量空间中，并为知识图谱中的元素学习分布式表示为低维稠密的向量或矩阵。	分布式表示学习	知识表示	object	包含	分布式表示	知识表示
分布式表示学习通过各元素的分布式表示之间的计算完成隐式的推理。	分布式表示学习	知识表示	data	方法	通过各元素的分布式表示之间的计算完成隐式的推理	知识推理
多数表示学习方法以单步关系即单个三元组为输入和学习目标，不同的分布式表示学习方法对三元组的建模基于不同的空间假设。	表示学习方法	知识表示	data	方法	以单步关系即单个三元组为输入和学习目标	描述
多数表示学习方法以单步关系即单个三元组为输入和学习目标，不同的分布式表示学习方法对三元组的建模基于不同的空间假设。	分布式表示学习方法	知识表示	data	方法	对三元组的建模基于不同的空间假设	描述
例如，以TransE[112]为代表的Trans系列模型基于的是关系向量表示在空间中的平移不变性，故将关系向量看作是头实体向量到尾实体向量的翻译并采用向量加法模拟；以DistMult[113]为代表的线性转换模型将关系表示为矩阵，头实体的向量可经过关系矩阵的线性变换转换为尾实体；以RESCAL[114]为代表的模型将知识图谱表示为高维稀疏的三维张量，通过张量分解得到实体和关系的表示。	TransE	知识表示	data	内容	基于的是关系向量表示在空间中的平移不变性，故将关系向量看作是头实体向量到尾实体向量的翻译并采用向量加法模拟	描述
例如，以TransE[112]为代表的Trans系列模型基于的是关系向量表示在空间中的平移不变性，故将关系向量看作是头实体向量到尾实体向量的翻译并采用向量加法模拟；以DistMult[113]为代表的线性转换模型将关系表示为矩阵，头实体的向量可经过关系矩阵的线性变换转换为尾实体；以RESCAL[114]为代表的模型将知识图谱表示为高维稀疏的三维张量，通过张量分解得到实体和关系的表示。	TransE	知识表示	object	实例	Trans系列模型	知识表示
例如，以TransE[112]为代表的Trans系列模型基于的是关系向量表示在空间中的平移不变性，故将关系向量看作是头实体向量到尾实体向量的翻译并采用向量加法模拟；以DistMult[113]为代表的线性转换模型将关系表示为矩阵，头实体的向量可经过关系矩阵的线性变换转换为尾实体；以RESCAL[114]为代表的模型将知识图谱表示为高维稀疏的三维张量，通过张量分解得到实体和关系的表示。	RESCAL	知识表示	data	内容	将知识图谱表示为高维稀疏的三维张量，通过张量分解得到实体和关系的表示	描述
例如，以TransE[112]为代表的Trans系列模型基于的是关系向量表示在空间中的平移不变性，故将关系向量看作是头实体向量到尾实体向量的翻译并采用向量加法模拟；以DistMult[113]为代表的线性转换模型将关系表示为矩阵，头实体的向量可经过关系矩阵的线性变换转换为尾实体；以RESCAL[114]为代表的模型将知识图谱表示为高维稀疏的三维张量，通过张量分解得到实体和关系的表示。	RESCAL	知识表示	object	实例	模型	知识表示
例如，以TransE[112]为代表的Trans系列模型基于的是关系向量表示在空间中的平移不变性，故将关系向量看作是头实体向量到尾实体向量的翻译并采用向量加法模拟；以DistMult[113]为代表的线性转换模型将关系表示为矩阵，头实体的向量可经过关系矩阵的线性变换转换为尾实体；以RESCAL[114]为代表的模型将知识图谱表示为高维稀疏的三维张量，通过张量分解得到实体和关系的表示。	DistMult	知识表示	object	包含	线性转换模型	知识表示
例如，以TransE[112]为代表的Trans系列模型基于的是关系向量表示在空间中的平移不变性，故将关系向量看作是头实体向量到尾实体向量的翻译并采用向量加法模拟；以DistMult[113]为代表的线性转换模型将关系表示为矩阵，头实体的向量可经过关系矩阵的线性变换转换为尾实体；以RESCAL[114]为代表的模型将知识图谱表示为高维稀疏的三维张量，通过张量分解得到实体和关系的表示。	DistMult	知识表示	data	方法	将关系表示为矩阵，头实体的向量可经过关系矩阵的线性变换转换为尾实体	描述
考虑到知识图谱中的多步推理的表示学习方法有PTransE[115]和CVSM[116]。	PTransE	知识表示	object	实例	表示学习方法	知识表示
考虑到知识图谱中的多步推理的表示学习方法有PTransE[115]和CVSM[116]。	CVSM	知识表示	object	实例	表示学习方法	知识表示
3.基于神经网络的推理基于神经网络的推理通过神经网络的设计模拟知识图谱推理，其中NTN[117]用一个双线性张量层判断头实体和尾实体的关系，ConvE[118]等在实体和关系的表示向量排布出的二维矩阵上采用卷机神经网络进行链接预测，R-GCN[119]通过图卷积网络捕捉实体的相邻实体信息，IRN[120]采用记忆矩阵以及以递归神经网络为结构的控制单元模拟多步推理的过程。	双线性张量层	知识表示	data	作用	判断头实体和尾实体的关系	功能描述
3.基于神经网络的推理基于神经网络的推理通过神经网络的设计模拟知识图谱推理，其中NTN[117]用一个双线性张量层判断头实体和尾实体的关系，ConvE[118]等在实体和关系的表示向量排布出的二维矩阵上采用卷机神经网络进行链接预测，R-GCN[119]通过图卷积网络捕捉实体的相邻实体信息，IRN[120]采用记忆矩阵以及以递归神经网络为结构的控制单元模拟多步推理的过程。	卷机神经网络	知识推理	data	作用	进行链接预测	功能描述
3.基于神经网络的推理基于神经网络的推理通过神经网络的设计模拟知识图谱推理，其中NTN[117]用一个双线性张量层判断头实体和尾实体的关系，ConvE[118]等在实体和关系的表示向量排布出的二维矩阵上采用卷机神经网络进行链接预测，R-GCN[119]通过图卷积网络捕捉实体的相邻实体信息，IRN[120]采用记忆矩阵以及以递归神经网络为结构的控制单元模拟多步推理的过程。	图卷积网络	知识推理	data	作用	捕捉实体的相邻实体信息	功能描述
3.基于神经网络的推理基于神经网络的推理通过神经网络的设计模拟知识图谱推理，其中NTN[117]用一个双线性张量层判断头实体和尾实体的关系，ConvE[118]等在实体和关系的表示向量排布出的二维矩阵上采用卷机神经网络进行链接预测，R-GCN[119]通过图卷积网络捕捉实体的相邻实体信息，IRN[120]采用记忆矩阵以及以递归神经网络为结构的控制单元模拟多步推理的过程。	记忆矩阵	知识表示	data	作用	模拟多步推理的过程	功能描述
3.基于神经网络的推理基于神经网络的推理通过神经网络的设计模拟知识图谱推理，其中NTN[117]用一个双线性张量层判断头实体和尾实体的关系，ConvE[118]等在实体和关系的表示向量排布出的二维矩阵上采用卷机神经网络进行链接预测，R-GCN[119]通过图卷积网络捕捉实体的相邻实体信息，IRN[120]采用记忆矩阵以及以递归神经网络为结构的控制单元模拟多步推理的过程。	递归神经网络	知识推理	data	作用	模拟多步推理的过程	功能描述
3.基于神经网络的推理基于神经网络的推理通过神经网络的设计模拟知识图谱推理，其中NTN[117]用一个双线性张量层判断头实体和尾实体的关系，ConvE[118]等在实体和关系的表示向量排布出的二维矩阵上采用卷机神经网络进行链接预测，R-GCN[119]通过图卷积网络捕捉实体的相邻实体信息，IRN[120]采用记忆矩阵以及以递归神经网络为结构的控制单元模拟多步推理的过程。	基于神经网络的推理	知识推理	data	方法	通过神经网络的设计模拟知识图谱推理	描述
3.基于神经网络的推理基于神经网络的推理通过神经网络的设计模拟知识图谱推理，其中NTN[117]用一个双线性张量层判断头实体和尾实体的关系，ConvE[118]等在实体和关系的表示向量排布出的二维矩阵上采用卷机神经网络进行链接预测，R-GCN[119]通过图卷积网络捕捉实体的相邻实体信息，IRN[120]采用记忆矩阵以及以递归神经网络为结构的控制单元模拟多步推理的过程。	NTN	知识推理	data	方法	用一个双线性张量层判断头实体和尾实体的关系	描述
3.基于神经网络的推理基于神经网络的推理通过神经网络的设计模拟知识图谱推理，其中NTN[117]用一个双线性张量层判断头实体和尾实体的关系，ConvE[118]等在实体和关系的表示向量排布出的二维矩阵上采用卷机神经网络进行链接预测，R-GCN[119]通过图卷积网络捕捉实体的相邻实体信息，IRN[120]采用记忆矩阵以及以递归神经网络为结构的控制单元模拟多步推理的过程。	NTN	知识推理	object	包含	双线性张量层	知识表示
3.基于神经网络的推理基于神经网络的推理通过神经网络的设计模拟知识图谱推理，其中NTN[117]用一个双线性张量层判断头实体和尾实体的关系，ConvE[118]等在实体和关系的表示向量排布出的二维矩阵上采用卷机神经网络进行链接预测，R-GCN[119]通过图卷积网络捕捉实体的相邻实体信息，IRN[120]采用记忆矩阵以及以递归神经网络为结构的控制单元模拟多步推理的过程。	NTN	知识推理	object	包含	头实体	知识表示
3.基于神经网络的推理基于神经网络的推理通过神经网络的设计模拟知识图谱推理，其中NTN[117]用一个双线性张量层判断头实体和尾实体的关系，ConvE[118]等在实体和关系的表示向量排布出的二维矩阵上采用卷机神经网络进行链接预测，R-GCN[119]通过图卷积网络捕捉实体的相邻实体信息，IRN[120]采用记忆矩阵以及以递归神经网络为结构的控制单元模拟多步推理的过程。	NTN	知识推理	object	包含	尾实体	知识表示
3.基于神经网络的推理基于神经网络的推理通过神经网络的设计模拟知识图谱推理，其中NTN[117]用一个双线性张量层判断头实体和尾实体的关系，ConvE[118]等在实体和关系的表示向量排布出的二维矩阵上采用卷机神经网络进行链接预测，R-GCN[119]通过图卷积网络捕捉实体的相邻实体信息，IRN[120]采用记忆矩阵以及以递归神经网络为结构的控制单元模拟多步推理的过程。	NTN	知识推理	object	包含	关系	知识表示
3.基于神经网络的推理基于神经网络的推理通过神经网络的设计模拟知识图谱推理，其中NTN[117]用一个双线性张量层判断头实体和尾实体的关系，ConvE[118]等在实体和关系的表示向量排布出的二维矩阵上采用卷机神经网络进行链接预测，R-GCN[119]通过图卷积网络捕捉实体的相邻实体信息，IRN[120]采用记忆矩阵以及以递归神经网络为结构的控制单元模拟多步推理的过程。	ConvE	知识推理	data	方法	在实体和关系的表示向量排布出的二维矩阵上采用卷机神经网络进行链接预测	描述
3.基于神经网络的推理基于神经网络的推理通过神经网络的设计模拟知识图谱推理，其中NTN[117]用一个双线性张量层判断头实体和尾实体的关系，ConvE[118]等在实体和关系的表示向量排布出的二维矩阵上采用卷机神经网络进行链接预测，R-GCN[119]通过图卷积网络捕捉实体的相邻实体信息，IRN[120]采用记忆矩阵以及以递归神经网络为结构的控制单元模拟多步推理的过程。	ConvE	知识推理	object	实现	卷机神经网络	知识推理
3.基于神经网络的推理基于神经网络的推理通过神经网络的设计模拟知识图谱推理，其中NTN[117]用一个双线性张量层判断头实体和尾实体的关系，ConvE[118]等在实体和关系的表示向量排布出的二维矩阵上采用卷机神经网络进行链接预测，R-GCN[119]通过图卷积网络捕捉实体的相邻实体信息，IRN[120]采用记忆矩阵以及以递归神经网络为结构的控制单元模拟多步推理的过程。	ConvE	知识推理	object	包含	表示向量	知识表示
3.基于神经网络的推理基于神经网络的推理通过神经网络的设计模拟知识图谱推理，其中NTN[117]用一个双线性张量层判断头实体和尾实体的关系，ConvE[118]等在实体和关系的表示向量排布出的二维矩阵上采用卷机神经网络进行链接预测，R-GCN[119]通过图卷积网络捕捉实体的相邻实体信息，IRN[120]采用记忆矩阵以及以递归神经网络为结构的控制单元模拟多步推理的过程。	ConvE	知识推理	object	包含	二维矩阵	知识表示
3.基于神经网络的推理基于神经网络的推理通过神经网络的设计模拟知识图谱推理，其中NTN[117]用一个双线性张量层判断头实体和尾实体的关系，ConvE[118]等在实体和关系的表示向量排布出的二维矩阵上采用卷机神经网络进行链接预测，R-GCN[119]通过图卷积网络捕捉实体的相邻实体信息，IRN[120]采用记忆矩阵以及以递归神经网络为结构的控制单元模拟多步推理的过程。	R-GCN	知识推理	data	方法	通过图卷积网络捕捉实体的相邻实体信息	描述
3.基于神经网络的推理基于神经网络的推理通过神经网络的设计模拟知识图谱推理，其中NTN[117]用一个双线性张量层判断头实体和尾实体的关系，ConvE[118]等在实体和关系的表示向量排布出的二维矩阵上采用卷机神经网络进行链接预测，R-GCN[119]通过图卷积网络捕捉实体的相邻实体信息，IRN[120]采用记忆矩阵以及以递归神经网络为结构的控制单元模拟多步推理的过程。	R-GCN	知识推理	object	包含	图卷积网络	知识推理
3.基于神经网络的推理基于神经网络的推理通过神经网络的设计模拟知识图谱推理，其中NTN[117]用一个双线性张量层判断头实体和尾实体的关系，ConvE[118]等在实体和关系的表示向量排布出的二维矩阵上采用卷机神经网络进行链接预测，R-GCN[119]通过图卷积网络捕捉实体的相邻实体信息，IRN[120]采用记忆矩阵以及以递归神经网络为结构的控制单元模拟多步推理的过程。	IRN	知识推理	data	方法	采用记忆矩阵以及以递归神经网络为结构的控制单元模拟多步推理的过程	描述
3.基于神经网络的推理基于神经网络的推理通过神经网络的设计模拟知识图谱推理，其中NTN[117]用一个双线性张量层判断头实体和尾实体的关系，ConvE[118]等在实体和关系的表示向量排布出的二维矩阵上采用卷机神经网络进行链接预测，R-GCN[119]通过图卷积网络捕捉实体的相邻实体信息，IRN[120]采用记忆矩阵以及以递归神经网络为结构的控制单元模拟多步推理的过程。	IRN	知识推理	object	包含	记忆矩阵	知识表示
3.基于神经网络的推理基于神经网络的推理通过神经网络的设计模拟知识图谱推理，其中NTN[117]用一个双线性张量层判断头实体和尾实体的关系，ConvE[118]等在实体和关系的表示向量排布出的二维矩阵上采用卷机神经网络进行链接预测，R-GCN[119]通过图卷积网络捕捉实体的相邻实体信息，IRN[120]采用记忆矩阵以及以递归神经网络为结构的控制单元模拟多步推理的过程。	IRN	知识推理	object	包含	递归神经网络	知识推理
3.基于神经网络的推理基于神经网络的推理通过神经网络的设计模拟知识图谱推理，其中NTN[117]用一个双线性张量层判断头实体和尾实体的关系，ConvE[118]等在实体和关系的表示向量排布出的二维矩阵上采用卷机神经网络进行链接预测，R-GCN[119]通过图卷积网络捕捉实体的相邻实体信息，IRN[120]采用记忆矩阵以及以递归神经网络为结构的控制单元模拟多步推理的过程。	IRN	知识推理	object	包含	控制单元	知识表示
基于神经网络的知识图谱推理表达能力强，在链接预测等任务上取得了不错的效果。	知识图谱推理	知识推理	data	内容	基于神经网络的知识图谱推理表达能力强，在链接预测等任务上取得了不错的效果	描述
基于神经网络的知识图谱推理表达能力强，在链接预测等任务上取得了不错的效果。	链接预测	知识推理	data	内容	在链接预测等任务上取得了不错的效果	描述
4.混合推理混合推理一般结合了规则、表示学习和神经网络。	混合推理	知识推理	data	内容	规则、表示学习和神经网络	知识表示
文献[125]使用了对抗生成网络（GAN）提升知识图谱表示学习过程中的负样本生成效率。	知识图谱表示学习	知识表示	data	方法	对抗生成网络（GAN）	技术
文献[125]使用了对抗生成网络（GAN）提升知识图谱表示学习过程中的负样本生成效率。	对抗生成网络（GAN）	机器学习模型	data	作用	提升知识图谱表示学习过程中的负样本生成效率	描述
混合推理能够结合规则推理、表示学习推理以及神经网络推理的能力并实现优势互补，能够同时提升推理结果的精确性和可解释性。	混合推理	知识推理	data	内容	规则推理、表示学习推理以及神经网络推理	知识推理
混合推理能够结合规则推理、表示学习推理以及神经网络推理的能力并实现优势互补，能够同时提升推理结果的精确性和可解释性。	混合推理	知识推理	data	作用	能够结合规则推理、表示学习推理以及神经网络推理的能力并实现优势互补，能够同时提升推理结果的精确性和可解释性	描述
混合推理能够结合规则推理、表示学习推理以及神经网络推理的能力并实现优势互补，能够同时提升推理结果的精确性和可解释性。	混合推理	知识推理	object	实现	优势互补	知识推理
基于规则的知识图谱推理研究主要分为两部分：一是自动规则挖掘系统，二是基于规则的推理系统。	知识图谱推理	知识推理	data	方法	基于规则的知识图谱推理研究主要分为两部分：一是自动规则挖掘系统，二是基于规则的推理系统	描述
基于规则的知识图谱推理研究主要分为两部分：一是自动规则挖掘系统，二是基于规则的推理系统。	自动规则挖掘系统	知识抽取	data	方法	基于规则的知识图谱推理研究主要分为两部分：一是自动规则挖掘系统，二是基于规则的推理系统	描述
基于规则的知识图谱推理研究主要分为两部分：一是自动规则挖掘系统，二是基于规则的推理系统。	基于规则的推理系统	知识推理	data	方法	基于规则的知识图谱推理研究主要分为两部分：一是自动规则挖掘系统，二是基于规则的推理系统	描述
目前，二者的主要发展趋势是提升规则挖掘的效率和准确度，用神经网络结构的设计代替在知识图谱上的离散搜索和随机游走是比较值得关注的方向。	规则挖掘	知识抽取	data	目标	提升规则挖掘的效率和准确度	描述
目前，二者的主要发展趋势是提升规则挖掘的效率和准确度，用神经网络结构的设计代替在知识图谱上的离散搜索和随机游走是比较值得关注的方向。	神经网络结构的设计	知识表示	data	目标	代替在知识图谱上的离散搜索和随机游走	描述
基于表示学习的知识图谱推理研究的主要研究趋势是，一方面提高表示学习结果对知识图谱中含有的语义信息的捕捉能力，目前的研究多集中在链接预测任务上，其他推理任务有待跟进研究；另一方面是利用分布式表示作为桥梁，将知识图谱与文本、图像等异质信息结合，实现信息互补以及更多样化的综合推理。	知识图谱推理	知识推理	data	内容	提高表示学习结果对知识图谱中含有的语义信息的捕捉能力，目前的研究多集中在链接预测任务上，其他推理任务有待跟进研究；另一方面是利用分布式表示作为桥梁，将知识图谱与文本、图像等异质信息结合，实现信息互补以及更多样化的综合推理	描述
