input	subject	subject_type	data/object	relation	object	object_type
所产生的知识图谱主要包括：名医（如“施今墨”）的擅长疾病、经验方以及弟子等信息；方剂（如“竹叶石膏汤”）的作用、操作方法，以及相关疾病、症状等信息；疾病（如“肺胀”）的临床表现、治疗方法以及相关病症、养生方法、名医等信息；中药（如“杏仁”）所治疗的疾病以及相关方剂、名医等信息。	疾病	知识表示	object	包含	名医	知识表示
所产生的知识图谱主要包括：名医（如“施今墨”）的擅长疾病、经验方以及弟子等信息；方剂（如“竹叶石膏汤”）的作用、操作方法，以及相关疾病、症状等信息；疾病（如“肺胀”）的临床表现、治疗方法以及相关病症、养生方法、名医等信息；中药（如“杏仁”）所治疗的疾病以及相关方剂、名医等信息。	中药	知识表示	data	内容	所治疗的疾病以及相关方剂、名医等信息	描述
所产生的知识图谱主要包括：名医（如“施今墨”）的擅长疾病、经验方以及弟子等信息；方剂（如“竹叶石膏汤”）的作用、操作方法，以及相关疾病、症状等信息；疾病（如“肺胀”）的临床表现、治疗方法以及相关病症、养生方法、名医等信息；中药（如“杏仁”）所治疗的疾病以及相关方剂、名医等信息。	施今墨	知识表示	object	实例	名医	知识表示
所产生的知识图谱主要包括：名医（如“施今墨”）的擅长疾病、经验方以及弟子等信息；方剂（如“竹叶石膏汤”）的作用、操作方法，以及相关疾病、症状等信息；疾病（如“肺胀”）的临床表现、治疗方法以及相关病症、养生方法、名医等信息；中药（如“杏仁”）所治疗的疾病以及相关方剂、名医等信息。	竹叶石膏汤	知识表示	object	实例	方剂	知识表示
所产生的知识图谱主要包括：名医（如“施今墨”）的擅长疾病、经验方以及弟子等信息；方剂（如“竹叶石膏汤”）的作用、操作方法，以及相关疾病、症状等信息；疾病（如“肺胀”）的临床表现、治疗方法以及相关病症、养生方法、名医等信息；中药（如“杏仁”）所治疗的疾病以及相关方剂、名医等信息。	肺胀	知识表示	object	实例	疾病	知识表示
所产生的知识图谱主要包括：名医（如“施今墨”）的擅长疾病、经验方以及弟子等信息；方剂（如“竹叶石膏汤”）的作用、操作方法，以及相关疾病、症状等信息；疾病（如“肺胀”）的临床表现、治疗方法以及相关病症、养生方法、名医等信息；中药（如“杏仁”）所治疗的疾病以及相关方剂、名医等信息。	杏仁	知识表示	object	实例	中药	知识表示
从知识学的角度分析，中医临床知识从低到高可分为“事实性知识”“概念性知识”“策略性知识”等多个层次。	事实性知识	知识表示	data	内容	中医临床知识从低到高可分为“事实性知识”“概念性知识”“策略性知识”等多个层次	描述
从知识学的角度分析，中医临床知识从低到高可分为“事实性知识”“概念性知识”“策略性知识”等多个层次。	概念性知识	知识表示	data	内容	中医临床知识从低到高可分为“事实性知识”“概念性知识”“策略性知识”等多个层次	描述
从知识学的角度分析，中医临床知识从低到高可分为“事实性知识”“概念性知识”“策略性知识”等多个层次。	策略性知识	知识表示	data	内容	中医临床知识从低到高可分为“事实性知识”“概念性知识”“策略性知识”等多个层次	描述
从知识学的角度分析，中医临床知识从低到高可分为“事实性知识”“概念性知识”“策略性知识”等多个层次。	中医临床知识	知识表示	object	包含	事实性知识	知识表示
从知识学的角度分析，中医临床知识从低到高可分为“事实性知识”“概念性知识”“策略性知识”等多个层次。	中医临床知识	知识表示	object	包含	概念性知识	知识表示
从知识学的角度分析，中医临床知识从低到高可分为“事实性知识”“概念性知识”“策略性知识”等多个层次。	中医临床知识	知识表示	object	包含	策略性知识	知识表示
中医医案属于基础性的“事实型知识”，它直接记录中医临床活动中发生的事实。	事实型知识	知识表示	data	被定义为	直接记录中医临床活动中发生的事实	描述
中医医案属于基础性的“事实型知识”，它直接记录中医临床活动中发生的事实。	事实型知识	知识表示	data	内容	中医医案属于基础性的“事实型知识”，它直接记录中医临床活动中发生的事实。	描述
中医临床知识图谱则属于“概念性知识”，它用于梳理概念体系以及表示概念之间的关系。	中医临床知识图谱	知识图谱	data	被定义为	“概念性知识”，它用于梳理概念体系以及表示概念之间的关系	知识表示
中医临床知识图谱则属于“概念性知识”，它用于梳理概念体系以及表示概念之间的关系。	中医临床知识图谱	知识图谱	object	包含	概念性知识	知识表示
中医临床知识图谱则属于“概念性知识”，它用于梳理概念体系以及表示概念之间的关系。	概念性知识	知识表示	object	包含	概念体系	知识表示
中医临床知识图谱则属于“概念性知识”，它用于梳理概念体系以及表示概念之间的关系。	概念性知识	知识表示	object	包含	概念之间的关系	知识表示
从医案知识向知识图谱的转换过程，实质上是一个知识抽象和归纳的过程。	医案知识	知识表示	object	发展为	知识图谱	知识图谱
在这个过程中，一方面要完成知识抽取：对海量医案文本进行分析和标注，从中抽取中医知识；另一方面，要实现知识的结构化表示，也就是从医案文本到结构化知识的转换。	知识抽取	知识抽取	data	内容	对海量医案文本进行分析和标注，从中抽取中医知识	描述
在这个过程中，一方面要完成知识抽取：对海量医案文本进行分析和标注，从中抽取中医知识；另一方面，要实现知识的结构化表示，也就是从医案文本到结构化知识的转换。	知识抽取	知识抽取	object	包含	中医知识	知识表示
在这个过程中，一方面要完成知识抽取：对海量医案文本进行分析和标注，从中抽取中医知识；另一方面，要实现知识的结构化表示，也就是从医案文本到结构化知识的转换。	知识抽取	知识抽取	object	实现	结构化表示	知识表示
在这个过程中，一方面要完成知识抽取：对海量医案文本进行分析和标注，从中抽取中医知识；另一方面，要实现知识的结构化表示，也就是从医案文本到结构化知识的转换。	结构化表示	知识表示	data	作用	从医案文本到结构化知识的转换	描述
在这个过程中，一方面要完成知识抽取：对海量医案文本进行分析和标注，从中抽取中医知识；另一方面，要实现知识的结构化表示，也就是从医案文本到结构化知识的转换。	结构化表示	知识表示	object	包含	结构化知识	知识表示
在最高层则是问题求解和过程控制所需的“策略性知识”（通常用规则、过程等表示），它们是临床决策支持系统的基础。	策略性知识	知识表示	data	内容	通常用规则、过程等表示	描述
在最高层则是问题求解和过程控制所需的“策略性知识”（通常用规则、过程等表示），它们是临床决策支持系统的基础。	策略性知识	知识表示	data	作用	临床决策支持系统的基础	知识图谱项目
在最高层则是问题求解和过程控制所需的“策略性知识”（通常用规则、过程等表示），它们是临床决策支持系统的基础。	策略性知识	知识表示	object	包含	规则	知识表示
在最高层则是问题求解和过程控制所需的“策略性知识”（通常用规则、过程等表示），它们是临床决策支持系统的基础。	策略性知识	知识表示	object	包含	过程	知识表示
在最高层则是问题求解和过程控制所需的“策略性知识”（通常用规则、过程等表示），它们是临床决策支持系统的基础。	策略性知识	知识表示	object	前提	临床决策支持系统	知识图谱项目
可见，知识图谱处于中间层，在多维度、多层次、多主题的知识点之间建立关联，在中医临床知识系统中起到重要的“粘合剂”作用。	知识图谱	知识图谱	data	特点	在多维度、多层次、多主题的知识点之间建立关联	描述
可见，知识图谱处于中间层，在多维度、多层次、多主题的知识点之间建立关联，在中医临床知识系统中起到重要的“粘合剂”作用。	知识图谱	知识图谱	data	作用	在中医临床知识系统中起到重要的“粘合剂”作用	描述
知识图谱有助于对中医临床知识进行分类整理和规范化表达，促进中医临床知识的共享、传播与利用，在临床诊疗、临床研究、教育、培训等方面都具有应用价值。	知识图谱	知识图谱	data	作用	对中医临床知识进行分类整理和规范化表达，促进中医临床知识的共享、传播与利用，在临床诊疗、临床研究、教育、培训等方面都具有应用价值	描述
特别是可以将中医临床知识图谱集成到知识服务系统之中，用于改进知识检索、知识问答、决策支持和知识可视化等多种服务的效果，从而提升知识服务能力。	中医临床知识图谱	知识图谱	data	内容	知识检索、知识问答、决策支持和知识可视化等多种服务	知识服务
特别是可以将中医临床知识图谱集成到知识服务系统之中，用于改进知识检索、知识问答、决策支持和知识可视化等多种服务的效果，从而提升知识服务能力。	中医临床知识图谱	知识图谱	data	目标	改进知识检索、知识问答、决策支持和知识可视化等多种服务的效果，从而提升知识服务能力	知识服务
特别是可以将中医临床知识图谱集成到知识服务系统之中，用于改进知识检索、知识问答、决策支持和知识可视化等多种服务的效果，从而提升知识服务能力。	中医临床知识图谱	知识图谱	object	实现	知识检索	语义搜索
特别是可以将中医临床知识图谱集成到知识服务系统之中，用于改进知识检索、知识问答、决策支持和知识可视化等多种服务的效果，从而提升知识服务能力。	中医临床知识图谱	知识图谱	object	实现	知识问答	知识问答
特别是可以将中医临床知识图谱集成到知识服务系统之中，用于改进知识检索、知识问答、决策支持和知识可视化等多种服务的效果，从而提升知识服务能力。	中医临床知识图谱	知识图谱	object	实现	决策支持	知识推理
特别是可以将中医临床知识图谱集成到知识服务系统之中，用于改进知识检索、知识问答、决策支持和知识可视化等多种服务的效果，从而提升知识服务能力。	中医临床知识图谱	知识图谱	object	实现	知识可视化	知识表示
特别是可以将中医临床知识图谱集成到知识服务系统之中，用于改进知识检索、知识问答、决策支持和知识可视化等多种服务的效果，从而提升知识服务能力。	知识服务系统	知识图谱项目	object	包含	知识检索	语义搜索
特别是可以将中医临床知识图谱集成到知识服务系统之中，用于改进知识检索、知识问答、决策支持和知识可视化等多种服务的效果，从而提升知识服务能力。	知识服务系统	知识图谱项目	object	包含	知识问答	知识问答
特别是可以将中医临床知识图谱集成到知识服务系统之中，用于改进知识检索、知识问答、决策支持和知识可视化等多种服务的效果，从而提升知识服务能力。	知识服务系统	知识图谱项目	object	包含	决策支持	知识推理
特别是可以将中医临床知识图谱集成到知识服务系统之中，用于改进知识检索、知识问答、决策支持和知识可视化等多种服务的效果，从而提升知识服务能力。	知识服务系统	知识图谱项目	object	包含	知识可视化	知识表示
如图9-24所示，知识图谱系统以图形化的方式呈现中医名家、疾病、特色疗法、方药、养生方法等概念之间的相互关系，实现中医临床知识体系可视化。	知识图谱系统	知识图谱项目	data	作用	以图形化的方式呈现中医名家、疾病、特色疗法、方药、养生方法等概念之间的相互关系，实现中医临床知识体系可视化	知识表示
如图9-24所示，知识图谱系统以图形化的方式呈现中医名家、疾病、特色疗法、方药、养生方法等概念之间的相互关系，实现中医临床知识体系可视化。	知识图谱系统	知识图谱项目	object	包含	中医名家	知识表示
如图9-24所示，知识图谱系统以图形化的方式呈现中医名家、疾病、特色疗法、方药、养生方法等概念之间的相互关系，实现中医临床知识体系可视化。	知识图谱系统	知识图谱项目	object	包含	疾病	知识表示
如图9-24所示，知识图谱系统以图形化的方式呈现中医名家、疾病、特色疗法、方药、养生方法等概念之间的相互关系，实现中医临床知识体系可视化。	知识图谱系统	知识图谱项目	object	包含	特色疗法	知识表示
如图9-24所示，知识图谱系统以图形化的方式呈现中医名家、疾病、特色疗法、方药、养生方法等概念之间的相互关系，实现中医临床知识体系可视化。	知识图谱系统	知识图谱项目	object	包含	方药	知识表示
如图9-24所示，知识图谱系统以图形化的方式呈现中医名家、疾病、特色疗法、方药、养生方法等概念之间的相互关系，实现中医临床知识体系可视化。	知识图谱系统	知识图谱项目	object	包含	养生方法	知识表示
系统提供检索框，用于检索知识图谱中的概念。	检索框	语义搜索	data	作用	用于检索知识图谱中的概念	描述
图9-24中医临床知识图谱界面示意图知识图谱系统以图形化的方式呈现中医名家、疾病、特色疗法、方药、养生方法等概念之间的相互关系，实现中医临床知识体系可视化。	知识图谱系统	知识图谱	data	内容	中医名家、疾病、特色疗法、方药、养生方法等概念之间的相互关系	知识表示
图9-24中医临床知识图谱界面示意图知识图谱系统以图形化的方式呈现中医名家、疾病、特色疗法、方药、养生方法等概念之间的相互关系，实现中医临床知识体系可视化。	知识图谱系统	知识图谱	data	作用	以图形化的方式呈现中医名家、疾病、特色疗法、方药、养生方法等概念之间的相互关系，实现中医临床知识体系可视化	知识表示
图9-24中医临床知识图谱界面示意图知识图谱系统以图形化的方式呈现中医名家、疾病、特色疗法、方药、养生方法等概念之间的相互关系，实现中医临床知识体系可视化。	知识图谱系统	知识图谱	data	特点	以图形化的方式呈现中医名家、疾病、特色疗法、方药、养生方法等概念之间的相互关系，实现中医临床知识体系可视化	描述
图9-24中医临床知识图谱界面示意图知识图谱系统以图形化的方式呈现中医名家、疾病、特色疗法、方药、养生方法等概念之间的相互关系，实现中医临床知识体系可视化。	知识图谱系统	知识图谱	object	包含	中医名家	知识表示
图9-24中医临床知识图谱界面示意图知识图谱系统以图形化的方式呈现中医名家、疾病、特色疗法、方药、养生方法等概念之间的相互关系，实现中医临床知识体系可视化。	知识图谱系统	知识图谱	object	包含	疾病	知识表示
图9-24中医临床知识图谱界面示意图知识图谱系统以图形化的方式呈现中医名家、疾病、特色疗法、方药、养生方法等概念之间的相互关系，实现中医临床知识体系可视化。	知识图谱系统	知识图谱	object	包含	特色疗法	知识表示
图9-24中医临床知识图谱界面示意图知识图谱系统以图形化的方式呈现中医名家、疾病、特色疗法、方药、养生方法等概念之间的相互关系，实现中医临床知识体系可视化。	知识图谱系统	知识图谱	object	包含	方药	知识表示
图9-24中医临床知识图谱界面示意图知识图谱系统以图形化的方式呈现中医名家、疾病、特色疗法、方药、养生方法等概念之间的相互关系，实现中医临床知识体系可视化。	知识图谱系统	知识图谱	object	包含	养生方法	知识表示
图9-24中医临床知识图谱界面示意图知识图谱系统以图形化的方式呈现中医名家、疾病、特色疗法、方药、养生方法等概念之间的相互关系，实现中医临床知识体系可视化。	知识图谱系统	知识图谱	object	实现	中医临床知识体系可视化	知识表示
系统提供检索框，用于检索知识图谱中的概念。	检索框	语义搜索	data	作用	用于检索知识图谱中的概念	功能描述
使用知识图谱，用户可快速找到与当前研究主题相关的医案、指南和知识库内容，辅助用户进行决策。	知识图谱	知识图谱	data	内容	医案、指南和知识库内容	知识库内容
使用知识图谱，用户可快速找到与当前研究主题相关的医案、指南和知识库内容，辅助用户进行决策。	知识图谱	知识图谱	data	作用	用户可快速找到与当前研究主题相关的医案、指南和知识库内容，辅助用户进行决策	描述
系统协助用户在概念层次上浏览中医临床知识，发现概念或知识点之间的潜在联系，从而更好地驾驭复杂的中医药知识体系。	中医临床知识	知识表示	data	内容	系统协助用户在概念层次上浏览中医临床知识，发现概念或知识点之间的潜在联系，从而更好地驾驭复杂的中医药知识体系	描述
系统协助用户在概念层次上浏览中医临床知识，发现概念或知识点之间的潜在联系，从而更好地驾驭复杂的中医药知识体系。	知识点	知识表示	data	内容	系统协助用户在概念层次上浏览中医临床知识，发现概念或知识点之间的潜在联系，从而更好地驾驭复杂的中医药知识体系	描述
系统协助用户在概念层次上浏览中医临床知识，发现概念或知识点之间的潜在联系，从而更好地驾驭复杂的中医药知识体系。	中医药知识体系	知识表示	data	内容	系统协助用户在概念层次上浏览中医临床知识，发现概念或知识点之间的潜在联系，从而更好地驾驭复杂的中医药知识体系	描述
系统协助用户在概念层次上浏览中医临床知识，发现概念或知识点之间的潜在联系，从而更好地驾驭复杂的中医药知识体系。	系统	工具	data	作用	协助用户在概念层次上浏览中医临床知识，发现概念或知识点之间的潜在联系，从而更好地驾驭复杂的中医药知识体系	描述
中医临床知识图谱分析和揭示“证、治、效”之间的相关关系，提供了新颖的理念和方法。	中医临床知识图谱	知识图谱	data	内容	分析和揭示‘证、治、效’之间的相关关系	知识推理
中医临床知识图谱分析和揭示“证、治、效”之间的相关关系，提供了新颖的理念和方法。	中医临床知识图谱	知识图谱	data	内容	提供了新颖的理念和方法	知识方法
可在验案的基础上构建中医临床知识图谱，全面收集中医临床中与“证、治、效”相关的信息，从而再现中医验案中蕴涵的相关关系（如方剂与证候的相关关系、症状组合与证候的相关关系、药物组合与方剂的相关关系等），揭示症状组合规律、方剂配伍规律以及基于药物组合和症状组合的方证对应规律等。	中医临床知识图谱	知识图谱	data	内容	中医临床中与“证、治、效”相关的信息	知识表示
可在验案的基础上构建中医临床知识图谱，全面收集中医临床中与“证、治、效”相关的信息，从而再现中医验案中蕴涵的相关关系（如方剂与证候的相关关系、症状组合与证候的相关关系、药物组合与方剂的相关关系等），揭示症状组合规律、方剂配伍规律以及基于药物组合和症状组合的方证对应规律等。	中医临床知识图谱	知识图谱	data	内容	方剂与证候的相关关系、症状组合与证候的相关关系、药物组合与方剂的相关关系	知识推理
可在验案的基础上构建中医临床知识图谱，全面收集中医临床中与“证、治、效”相关的信息，从而再现中医验案中蕴涵的相关关系（如方剂与证候的相关关系、症状组合与证候的相关关系、药物组合与方剂的相关关系等），揭示症状组合规律、方剂配伍规律以及基于药物组合和症状组合的方证对应规律等。	中医临床知识图谱	知识图谱	data	目标	全面收集中医临床中与‘证、治、效’相关的信息，从而再现中医验案中蕴涵的相关关系（如方剂与证候的相关关系、症状组合与证候的相关关系、药物组合与方剂的相关关系等），揭示症状组合规律、方剂配伍规律以及基于药物组合和症状组合的方证对应规律等	描述
可在验案的基础上构建中医临床知识图谱，全面收集中医临床中与“证、治、效”相关的信息，从而再现中医验案中蕴涵的相关关系（如方剂与证候的相关关系、症状组合与证候的相关关系、药物组合与方剂的相关关系等），揭示症状组合规律、方剂配伍规律以及基于药物组合和症状组合的方证对应规律等。	中医临床知识图谱	知识图谱	object	包含	证、治、效	知识表示
可在验案的基础上构建中医临床知识图谱，全面收集中医临床中与“证、治、效”相关的信息，从而再现中医验案中蕴涵的相关关系（如方剂与证候的相关关系、症状组合与证候的相关关系、药物组合与方剂的相关关系等），揭示症状组合规律、方剂配伍规律以及基于药物组合和症状组合的方证对应规律等。	中医临床知识图谱	知识图谱	object	包含	方剂与证候的相关关系	知识推理
可在验案的基础上构建中医临床知识图谱，全面收集中医临床中与“证、治、效”相关的信息，从而再现中医验案中蕴涵的相关关系（如方剂与证候的相关关系、症状组合与证候的相关关系、药物组合与方剂的相关关系等），揭示症状组合规律、方剂配伍规律以及基于药物组合和症状组合的方证对应规律等。	中医临床知识图谱	知识图谱	object	包含	症状组合与证候的相关关系	知识推理
可在验案的基础上构建中医临床知识图谱，全面收集中医临床中与“证、治、效”相关的信息，从而再现中医验案中蕴涵的相关关系（如方剂与证候的相关关系、症状组合与证候的相关关系、药物组合与方剂的相关关系等），揭示症状组合规律、方剂配伍规律以及基于药物组合和症状组合的方证对应规律等。	中医临床知识图谱	知识图谱	object	包含	药物组合与方剂的相关关系	知识推理
可在验案的基础上构建中医临床知识图谱，全面收集中医临床中与“证、治、效”相关的信息，从而再现中医验案中蕴涵的相关关系（如方剂与证候的相关关系、症状组合与证候的相关关系、药物组合与方剂的相关关系等），揭示症状组合规律、方剂配伍规律以及基于药物组合和症状组合的方证对应规律等。	中医临床知识图谱	知识图谱	object	包含	症状组合规律	知识推理
可在验案的基础上构建中医临床知识图谱，全面收集中医临床中与“证、治、效”相关的信息，从而再现中医验案中蕴涵的相关关系（如方剂与证候的相关关系、症状组合与证候的相关关系、药物组合与方剂的相关关系等），揭示症状组合规律、方剂配伍规律以及基于药物组合和症状组合的方证对应规律等。	中医临床知识图谱	知识图谱	object	包含	方剂配伍规律	知识推理
可在验案的基础上构建中医临床知识图谱，全面收集中医临床中与“证、治、效”相关的信息，从而再现中医验案中蕴涵的相关关系（如方剂与证候的相关关系、症状组合与证候的相关关系、药物组合与方剂的相关关系等），揭示症状组合规律、方剂配伍规律以及基于药物组合和症状组合的方证对应规律等。	中医临床知识图谱	知识图谱	object	包含	方证对应规律	知识推理
知识图谱是在“大数据”时代背景下出现的一项新颖的知识管理技术。	知识图谱	知识图谱	data	被定义为	在‘大数据’时代背景下出现的一项新颖的知识管理技术	描述
知识图谱从多个维度来描述中医药领域对象，反映中医药事物之间的相关关系，它将是中医药大数据方法学体系中的核心组成部分。	知识图谱	知识图谱	data	内容	中医药领域对象	知识表示
知识图谱从多个维度来描述中医药领域对象，反映中医药事物之间的相关关系，它将是中医药大数据方法学体系中的核心组成部分。	知识图谱	知识图谱	data	内容	中医药事物之间的相关关系	知识表示
知识图谱从多个维度来描述中医药领域对象，反映中医药事物之间的相关关系，它将是中医药大数据方法学体系中的核心组成部分。	知识图谱	知识图谱	data	作用	从多个维度来描述中医药领域对象，反映中医药事物之间的相关关系	描述
知识图谱从多个维度来描述中医药领域对象，反映中医药事物之间的相关关系，它将是中医药大数据方法学体系中的核心组成部分。	知识图谱	知识图谱	data	作用	中医药大数据方法学体系中的核心组成部分	描述
利用中医临床知识图谱，能够发现中医药概念之间的相关关系，揭示各种临床规律，从而不断完善中医临床知识体系，直接推动中医临床研究的快速发展。	中医临床知识图谱	知识图谱	data	作用	发现中医药概念之间的相关关系，揭示各种临床规律，从而不断完善中医临床知识体系，直接推动中医临床研究的快速发展	描述
金融行业的研究人员相当于在大脑里存储或训练了一个知识图谱，将相关的行业、产品、公司等因素联系在一起，当观察到某个数据变量发生变化时，可以分析推理出各种观点并进行预测。	知识图谱	知识图谱	data	作用	将相关的行业、产品、公司等因素联系在一起，当观察到某个数据变量发生变化时，可以分析推理出各种观点并进行预测	描述
金融行业的研究人员相当于在大脑里存储或训练了一个知识图谱，将相关的行业、产品、公司等因素联系在一起，当观察到某个数据变量发生变化时，可以分析推理出各种观点并进行预测。	分析推理	知识推理	data	内容	当观察到某个数据变量发生变化时，可以分析推理出各种观点并进行预测	描述
基于知识图谱的领域建模、基于规模化大数据的处理能力、针对半结构化标签型数据的分析预测算法三者的结合，是人工智能的优势所在。	知识图谱	知识图谱	data	内容	领域建模	知识表示
基于知识图谱的领域建模、基于规模化大数据的处理能力、针对半结构化标签型数据的分析预测算法三者的结合，是人工智能的优势所在。	半结构化标签型数据	知识存储	data	内容	分析预测算法	知识推理
构建金融证券领域知识图谱作为金融证券文本语义理解和知识搜索的关键基础技术，为未来金融证券领域文本分析、舆情监控、知识发现、模式挖掘、推理决策等提供了坚实支撑。	金融证券领域知识图谱	知识图谱	data	作用	金融证券文本语义理解和知识搜索的关键基础技术，为未来金融证券领域文本分析、舆情监控、知识发现、模式挖掘、推理决策等提供了坚实支撑	描述
金融领域本就是连接各行各业、世间万物的，因此金融知识图谱涉及经济、投资、产业、公司等相关的知识，其实是覆盖全行业的。	金融知识图谱	知识图谱	data	内容	经济、投资、产业、公司等相关的知识	知识表示
金融领域本就是连接各行各业、世间万物的，因此金融知识图谱涉及经济、投资、产业、公司等相关的知识，其实是覆盖全行业的。	金融知识图谱	知识图谱	data	作用	涉及经济、投资、产业、公司等相关的知识，其实是覆盖全行业的	描述
但金融领域知识图谱与通用或百科类知识图谱不同，其行业、产业链知识，经济金融重要指标等大多是以投资的视角来筛选和组织的。	金融领域知识图谱	知识图谱	data	特点	行业、产业链知识，经济金融重要指标等大多是以投资的视角来筛选和组织的	描述
金融知识图谱常见的实体包括：公司、产品、证券、人等。	金融知识图谱	知识图谱	data	内容	公司、产品、证券、人	实体
实体间的关系，如公司-人之间，主要有股权关系和任职关系；公司-公司间关系，有股权关系、供应商关系、竞争关系等；公司-产品间关系，有生产关系、采购关系等；产品-产品间关系，主要有上下游关系等。	实体间的关系	知识表示	data	内容	公司-人之间，主要有股权关系和任职关系；公司-公司间关系，有股权关系、供应商关系、竞争关系等；公司-产品间关系，有生产关系、采购关系等；产品-产品间关系，主要有上下游关系等	描述
有些实体和关系可以自动抽取生成，如公司-公司间的股权关系、公司-人之间的股权关系和任职关系，均可来源于工商局注册登记公开信息，其结构化程度很高，实体、关系抽取难度不大。	股权关系	知识抽取	data	内容	公司-公司间的股权关系、公司-人之间的股权关系	描述
有些实体和关系可以自动抽取生成，如公司-公司间的股权关系、公司-人之间的股权关系和任职关系，均可来源于工商局注册登记公开信息，其结构化程度很高，实体、关系抽取难度不大。	任职关系	知识抽取	data	内容	公司-人之间的任职关系	描述
有些实体和关系可以自动抽取生成，如公司-公司间的股权关系、公司-人之间的股权关系和任职关系，均可来源于工商局注册登记公开信息，其结构化程度很高，实体、关系抽取难度不大。	实体抽取	知识抽取	data	内容	实体	描述
有些实体和关系可以自动抽取生成，如公司-公司间的股权关系、公司-人之间的股权关系和任职关系，均可来源于工商局注册登记公开信息，其结构化程度很高，实体、关系抽取难度不大。	关系抽取	知识抽取	data	内容	关系	描述
有些实体和关系可以自动抽取生成，如公司-公司间的股权关系、公司-人之间的股权关系和任职关系，均可来源于工商局注册登记公开信息，其结构化程度很高，实体、关系抽取难度不大。	关系	知识抽取	object	包含	股权关系	知识抽取
有些实体和关系可以自动抽取生成，如公司-公司间的股权关系、公司-人之间的股权关系和任职关系，均可来源于工商局注册登记公开信息，其结构化程度很高，实体、关系抽取难度不大。	关系	知识抽取	object	包含	任职关系	知识抽取
而对于产品-产品间上下游关系，则很难有系统性的半结构化数据源，其实体和关系呈碎片化分散在百科类网站、研究报告、专家资料等文本或图像中，这给抽取和甄别带来了很大挑战。	产品-产品间上下游关系	知识表示	data	缺点	很难有系统性的半结构化数据源，其实体和关系呈碎片化分散在百科类网站、研究报告、专家资料等文本或图像中，这给抽取和甄别带来了很大挑战	描述
金融知识图谱的建立可以分为以下三个部分：从海量异构非结构化数据中辨别金融实体；定义并挖掘金融实体之间的各种关系，从而生成知识图谱；定义并表达业务逻辑，在知识图谱上实现各种具体任务，如推理等。	金融知识图谱	知识图谱	data	内容	从海量异构非结构化数据中辨别金融实体；定义并挖掘金融实体之间的各种关系，从而生成知识图谱；定义并表达业务逻辑，在知识图谱上实现各种具体任务，如推理等	描述
金融知识图谱的建立可以分为以下三个部分：从海量异构非结构化数据中辨别金融实体；定义并挖掘金融实体之间的各种关系，从而生成知识图谱；定义并表达业务逻辑，在知识图谱上实现各种具体任务，如推理等。	金融知识图谱	知识图谱	object	由组成	金融实体	知识表示
金融知识图谱的建立可以分为以下三个部分：从海量异构非结构化数据中辨别金融实体；定义并挖掘金融实体之间的各种关系，从而生成知识图谱；定义并表达业务逻辑，在知识图谱上实现各种具体任务，如推理等。	金融知识图谱	知识图谱	object	由组成	业务逻辑	知识表示
金融知识图谱的建立可以分为以下三个部分：从海量异构非结构化数据中辨别金融实体；定义并挖掘金融实体之间的各种关系，从而生成知识图谱；定义并表达业务逻辑，在知识图谱上实现各种具体任务，如推理等。	金融知识图谱	知识图谱	object	实现	推理	知识推理
金融知识图谱的建立可以分为以下三个部分：从海量异构非结构化数据中辨别金融实体；定义并挖掘金融实体之间的各种关系，从而生成知识图谱；定义并表达业务逻辑，在知识图谱上实现各种具体任务，如推理等。	金融知识图谱的建立	知识图谱	object	包含	金融实体	知识表示
金融知识图谱的建立可以分为以下三个部分：从海量异构非结构化数据中辨别金融实体；定义并挖掘金融实体之间的各种关系，从而生成知识图谱；定义并表达业务逻辑，在知识图谱上实现各种具体任务，如推理等。	金融知识图谱的建立	知识图谱	object	包含	业务逻辑	知识表示
金融知识图谱的建立可以分为以下三个部分：从海量异构非结构化数据中辨别金融实体；定义并挖掘金融实体之间的各种关系，从而生成知识图谱；定义并表达业务逻辑，在知识图谱上实现各种具体任务，如推理等。	金融知识图谱的建立	知识图谱	object	包含	推理	知识推理
本书对构建过程中主要用的关键技术进行简单的梳理：1.实体-关系抽取从海量异构非结构化数据中辨别金融实体，主要采用实体-关系抽取技术，即从文本中抽取出特定的实体信息，如时间、人物、地点、公司、产品等；以及实体间的各种关系，如地理位置关系、雇佣关系、股权关系等。	实体-关系抽取	知识抽取	data	内容	从文本中抽取出特定的实体信息，如时间、人物、地点、公司、产品等；以及实体间的各种关系，如地理位置关系、雇佣关系、股权关系等	描述
本书对构建过程中主要用的关键技术进行简单的梳理：1.实体-关系抽取从海量异构非结构化数据中辨别金融实体，主要采用实体-关系抽取技术，即从文本中抽取出特定的实体信息，如时间、人物、地点、公司、产品等；以及实体间的各种关系，如地理位置关系、雇佣关系、股权关系等。	实体-关系抽取	知识抽取	object	包含	金融实体	知识抽取
本书对构建过程中主要用的关键技术进行简单的梳理：1.实体-关系抽取从海量异构非结构化数据中辨别金融实体，主要采用实体-关系抽取技术，即从文本中抽取出特定的实体信息，如时间、人物、地点、公司、产品等；以及实体间的各种关系，如地理位置关系、雇佣关系、股权关系等。	实体-关系抽取	知识抽取	object	包含	地理位置关系	知识表示
